start_zone,end_zone,time_bucket,taxi_win_rate,taxi_median,citi_median,end_taxi_zone_id
Battery Park,East Chelsea,11:00 AM–4:00 PM,0.666,1280.5,1513,68
Battery Park,East Chelsea,8:00 AM–11:00 AM,0.6775,1240,1471,68
Battery Park,East Chelsea,10:00 PM–8:00 AM,0.939,778.5,1299,68
Battery Park,East Village,4:00 PM–7:00 PM,0.837,976,1511,79
Battery Park,East Village,7:00 PM–10:00 PM,0.9221,927,1496,79
Battery Park,East Village,11:00 AM–4:00 PM,0.819,1059,1490,79
Battery Park,East Village,8:00 AM–11:00 AM,0.7444,1275.5,1545,79
Battery Park,East Village,10:00 PM–8:00 AM,0.9781,818.5,1758.5,79
Battery Park,Financial District North,4:00 PM–7:00 PM,0.3335,333.5,259,87
Battery Park,Financial District North,7:00 PM–10:00 PM,0.477,311,294,87
Battery Park,Financial District North,11:00 AM–4:00 PM,0.3723,483,374,87
Battery Park,Financial District North,8:00 AM–11:00 AM,0.2994,456,335,87
Battery Park,Financial District North,10:00 PM–8:00 AM,0.5539,283,304.5,87
Battery Park,Financial District South,4:00 PM–7:00 PM,0.6185,224,601,88
Battery Park,Financial District South,7:00 PM–10:00 PM,0.668,241.5,532.5,88
Battery Park,Financial District South,11:00 AM–4:00 PM,0.8822,303,1073,88
Battery Park,Financial District South,10:00 PM–8:00 AM,0.5807,231,477,88
Battery Park,Flatiron,4:00 PM–7:00 PM,0.7648,1279,1531,90
Battery Park,Flatiron,7:00 PM–10:00 PM,0.96,981,1566,90
Battery Park,Flatiron,11:00 AM–4:00 PM,0.5876,1464.5,1511,90
Battery Park,Flatiron,8:00 AM–11:00 AM,0.8423,1325.5,1654,90
Battery Park,Flatiron,10:00 PM–8:00 AM,0.9351,809.5,1519,90
Battery Park,Fort Greene,4:00 PM–7:00 PM,0.8591,1528.5,1829,97
Battery Park,Fort Greene,10:00 PM–8:00 AM,0.9411,1126.5,1796,97
Battery Park,Garment District,4:00 PM–7:00 PM,0.6924,1909,2254.5,100
Battery Park,Garment District,7:00 PM–10:00 PM,0.9122,1292,1947,100
Battery Park,Garment District,11:00 AM–4:00 PM,0.6766,1916,2107,100
Battery Park,Gramercy,4:00 PM–7:00 PM,0.709,1291,1630,107
Battery Park,Gramercy,7:00 PM–10:00 PM,0.971,1024,1656.5,107
Battery Park,Gramercy,11:00 AM–4:00 PM,0.8369,1375.5,1867.5,107
Battery Park,Gramercy,10:00 PM–8:00 AM,0.9909,867,1565,107
Battery Park,Greenwich Village North,4:00 PM–7:00 PM,0.5837,1232,1332.5,113
Battery Park,Greenwich Village North,7:00 PM–10:00 PM,0.9388,956.5,1499,113
Battery Park,Greenwich Village North,11:00 AM–4:00 PM,0.4531,1258.5,1222,113
Battery Park,Greenwich Village North,8:00 AM–11:00 AM,0.5096,1428.5,1418,113
Battery Park,Greenwich Village North,10:00 PM–8:00 AM,0.9761,854,1392,113
Battery Park,Greenwich Village South,4:00 PM–7:00 PM,0.5626,1149.5,1246.5,114
Battery Park,Greenwich Village South,7:00 PM–10:00 PM,0.919,827,1509,114
Battery Park,Greenwich Village South,11:00 AM–4:00 PM,0.6789,1125.5,1291,114
Battery Park,Greenwich Village South,8:00 AM–11:00 AM,0.3898,1164,1085,114
Battery Park,Hudson Sq,4:00 PM–7:00 PM,0.558,979.5,999.5,125
Battery Park,Hudson Sq,7:00 PM–10:00 PM,0.9025,525,1157.5,125
Battery Park,Hudson Sq,11:00 AM–4:00 PM,0.6602,776,964,125
Battery Park,Hudson Sq,8:00 AM–11:00 AM,0.7021,736,909,125
Battery Park,Hudson Sq,10:00 PM–8:00 AM,0.8815,560.5,794.5,125
Battery Park,Kips Bay,4:00 PM–7:00 PM,0.7893,1197,1539.5,137
Battery Park,Kips Bay,7:00 PM–10:00 PM,0.9744,868,1672.5,137
Battery Park,Kips Bay,11:00 AM–4:00 PM,0.831,1307,1796,137
Battery Park,Lenox Hill East,4:00 PM–7:00 PM,0.7775,1995,2221,140
Battery Park,Lenox Hill West,4:00 PM–7:00 PM,0.6704,2054,2257,141
Battery Park,Lincoln Square East,4:00 PM–7:00 PM,0.6361,1974,2185,142
Battery Park,Lincoln Square East,7:00 PM–10:00 PM,0.981,1395,2534,142
Battery Park,Lincoln Square East,11:00 AM–4:00 PM,0.6585,2112,2282,142
Battery Park,Lincoln Square West,4:00 PM–7:00 PM,0.5051,2155,2079,143
Battery Park,Lincoln Square West,7:00 PM–10:00 PM,0.9362,1305,2214,143
Battery Park,Lincoln Square West,11:00 AM–4:00 PM,0.3119,2057,1655,143
Battery Park,Little Italy/NoLiTa,4:00 PM–7:00 PM,0.6571,1026,1204,144
Battery Park,Little Italy/NoLiTa,7:00 PM–10:00 PM,0.9163,796,1203,144
Battery Park,Little Italy/NoLiTa,11:00 AM–4:00 PM,0.4856,1142,1096,144
Battery Park,Little Italy/NoLiTa,8:00 AM–11:00 AM,0.6399,1312,1692,144
Battery Park,Little Italy/NoLiTa,10:00 PM–8:00 AM,0.8481,676.5,881,144
Battery Park,Lower East Side,4:00 PM–7:00 PM,0.5542,842,904,148
Battery Park,Lower East Side,7:00 PM–10:00 PM,0.6133,826.5,889,148
Battery Park,Lower East Side,11:00 AM–4:00 PM,0.6166,973,1098,148
Battery Park,Lower East Side,8:00 AM–11:00 AM,0.1949,1056.5,687,148
Battery Park,Lower East Side,10:00 PM–8:00 AM,0.6365,756,847,148
Battery Park,Manhattan Valley,4:00 PM–7:00 PM,0.5483,2621,2632,151
Battery Park,Meatpacking/West Village West,4:00 PM–7:00 PM,0.6066,949,1031,158
Battery Park,Meatpacking/West Village West,7:00 PM–10:00 PM,0.8826,664.5,1067,158
Battery Park,Meatpacking/West Village West,11:00 AM–4:00 PM,0.7637,895,1183.5,158
Battery Park,Meatpacking/West Village West,8:00 AM–11:00 AM,0.8201,830,1130,158
Battery Park,Meatpacking/West Village West,10:00 PM–8:00 AM,0.9274,632,1199.5,158
Battery Park,Midtown Center,4:00 PM–7:00 PM,0.7492,1812,2329,161
Battery Park,Midtown Center,11:00 AM–4:00 PM,0.6955,1955,2317.5,161
Battery Park,Midtown Center,10:00 PM–8:00 AM,1,1027.5,2233,161
Battery Park,Midtown East,4:00 PM–7:00 PM,0.8122,1401,2002,162
Battery Park,Midtown North,4:00 PM–7:00 PM,0.6574,1951,2299,163
Battery Park,Midtown South,8:00 AM–11:00 AM,0.7528,1822,2139,164
Battery Park,Murray Hill,4:00 PM–7:00 PM,0.7989,1507,2088,170
Battery Park,Murray Hill,7:00 PM–10:00 PM,0.9812,983,2061,170
Battery Park,Murray Hill,11:00 AM–4:00 PM,0.7697,1627.5,2115,170
Battery Park,Murray Hill,8:00 AM–11:00 AM,0.9138,1472,2051,170
Battery Park,Murray Hill,10:00 PM–8:00 AM,0.9876,929.5,2119,170
Battery Park,Park Slope,4:00 PM–7:00 PM,0.9193,1370.5,2365,181
Battery Park,Park Slope,7:00 PM–10:00 PM,0.98740000000000006,1309,2411,181
Battery Park,Penn Station/Madison Sq West,4:00 PM–7:00 PM,0.6985,1630,1936,186
Battery Park,Penn Station/Madison Sq West,11:00 AM–4:00 PM,0.6484,1662,1900,186
Battery Park,Penn Station/Madison Sq West,10:00 PM–8:00 AM,0.7839,950,1107,186
Battery Park,Seaport,4:00 PM–7:00 PM,0.5436,514.5,510.5,209
Battery Park,Seaport,7:00 PM–10:00 PM,0.8992,446.5,812,209
Battery Park,Seaport,11:00 AM–4:00 PM,0.5085,615,562,209
Battery Park,Seaport,8:00 AM–11:00 AM,0.3117,567,450,209
Battery Park,Seaport,10:00 PM–8:00 AM,0.8283,395,575,209
Battery Park,SoHo,4:00 PM–7:00 PM,0.663,1057,1314.5,211
Battery Park,SoHo,7:00 PM–10:00 PM,0.7824,638,1057,211
Battery Park,SoHo,8:00 AM–11:00 AM,0.8011,965.5,1321,211
Battery Park,Stuy Town/Peter Cooper Village,4:00 PM–7:00 PM,0.9324,891,1611.5,224
Battery Park,Stuy Town/Peter Cooper Village,7:00 PM–10:00 PM,0.9718,694,1407,224
Battery Park,Stuy Town/Peter Cooper Village,11:00 AM–4:00 PM,0.8876,1008,1620,224
Battery Park,Stuy Town/Peter Cooper Village,10:00 PM–8:00 AM,0.9806,741,1519,224
Battery Park,Sutton Place/Turtle Bay North,4:00 PM–7:00 PM,0.6572,1670,1962,229
Battery Park,Times Sq/Theatre District,4:00 PM–7:00 PM,0.3704,1966,1799.5,230
Battery Park,Times Sq/Theatre District,11:00 AM–4:00 PM,0.3223,2148,1894,230
Battery Park,Times Sq/Theatre District,10:00 PM–8:00 AM,0.9573,1088,2015,230
Battery Park,TriBeCa/Civic Center,4:00 PM–7:00 PM,0.3646,709,565,231
Battery Park,TriBeCa/Civic Center,7:00 PM–10:00 PM,0.7447,412.5,568,231
Battery Park,TriBeCa/Civic Center,11:00 AM–4:00 PM,0.5851,614.5,675,231
Battery Park,TriBeCa/Civic Center,8:00 AM–11:00 AM,0.6187,591,689,231
Battery Park,TriBeCa/Civic Center,10:00 PM–8:00 AM,0.9223,299,748,231
Battery Park,Two Bridges/Seward Park,4:00 PM–7:00 PM,0.6985,742,893,232
Battery Park,Two Bridges/Seward Park,7:00 PM–10:00 PM,0.7566,721,972,232
Battery Park,Two Bridges/Seward Park,11:00 AM–4:00 PM,0.7051,856.5,1036,232
Battery Park,Two Bridges/Seward Park,8:00 AM–11:00 AM,0.5844,932,922,232
Battery Park,Two Bridges/Seward Park,10:00 PM–8:00 AM,0.9328,616,1136,232
Battery Park,UN/Turtle Bay South,4:00 PM–7:00 PM,0.7568,1290,1729,233
Battery Park,UN/Turtle Bay South,7:00 PM–10:00 PM,0.9966,794,2080,233
Battery Park,UN/Turtle Bay South,11:00 AM–4:00 PM,0.8802,1261,2055,233
Battery Park,UN/Turtle Bay South,8:00 AM–11:00 AM,0.9399,1191,1982,233
Battery Park,UN/Turtle Bay South,10:00 PM–8:00 AM,0.9982,813,1874,233
Battery Park,Union Sq,4:00 PM–7:00 PM,0.6828,1458,1687,234
Battery Park,Union Sq,7:00 PM–10:00 PM,0.9778,1111,1778,234
Battery Park,Union Sq,11:00 AM–4:00 PM,0.6735,1538,1792,234
Battery Park,Union Sq,8:00 AM–11:00 AM,0.293,1655.5,1408,234
Battery Park,Upper East Side North,4:00 PM–7:00 PM,0.9547,1935,3277,236
Battery Park,Upper East Side South,10:00 PM–8:00 AM,0.9842,1314,2748,237
Battery Park,Upper West Side North,4:00 PM–7:00 PM,0.7649,1984,2434,238
Battery Park,Upper West Side South,4:00 PM–7:00 PM,0.5214,2266,2215,239
Battery Park,Upper West Side South,7:00 PM–10:00 PM,0.9723,1422,2566,239
Battery Park,Upper West Side South,11:00 AM–4:00 PM,0.3738,2300,2211,239
Battery Park,West Chelsea/Hudson Yards,4:00 PM–7:00 PM,0.6762,1300,1470,246
Battery Park,West Chelsea/Hudson Yards,7:00 PM–10:00 PM,0.8783,926,1459,246
Battery Park,West Chelsea/Hudson Yards,11:00 AM–4:00 PM,0.6308,1362,1658.5,246
Battery Park,West Chelsea/Hudson Yards,8:00 AM–11:00 AM,0.7923,1028,1348,246
Battery Park,West Chelsea/Hudson Yards,10:00 PM–8:00 AM,0.9741,798.5,1658,246
Battery Park,West Village,4:00 PM–7:00 PM,0.5124,1089,1081,249
Battery Park,West Village,7:00 PM–10:00 PM,0.8346,812,1145,249
Battery Park,West Village,11:00 AM–4:00 PM,0.7049,971.5,1193,249
Battery Park,West Village,8:00 AM–11:00 AM,0.7215,891.5,1176.5,249
Battery Park,West Village,10:00 PM–8:00 AM,0.9443,623,1277.5,249
Battery Park,Williamsburg (North Side),4:00 PM–7:00 PM,0.5911,1551,1639,255
Battery Park,Williamsburg (North Side),7:00 PM–10:00 PM,0.6444,1426,1660,255
Battery Park,Williamsburg (North Side),10:00 PM–8:00 AM,0.8949,1157,1565,255
Battery Park,Williamsburg (South Side),4:00 PM–7:00 PM,0.54,1455,1464,256
Battery Park,Williamsburg (South Side),7:00 PM–10:00 PM,0.8327,1230,1686,256
Battery Park,World Trade Center,4:00 PM–7:00 PM,0.4752,427,388,261
Battery Park,World Trade Center,7:00 PM–10:00 PM,0.6758,198,330,261
Battery Park,World Trade Center,11:00 AM–4:00 PM,0.5504,315,443,261
Battery Park,World Trade Center,8:00 AM–11:00 AM,0.2013,391.5,157.5,261
Battery Park,World Trade Center,10:00 PM–8:00 AM,0.3436,227,156.5,261
Battery Park,Yorkville West,4:00 PM–7:00 PM,0.8523,1977,3072,263
Battery Park City,Alphabet City,4:00 PM–7:00 PM,0.9589,781,1404.5,4
Battery Park City,Alphabet City,7:00 PM–10:00 PM,0.9793,727,1722,4
Battery Park City,Alphabet City,11:00 AM–4:00 PM,0.9368,831,1466,4
Battery Park City,Alphabet City,8:00 AM–11:00 AM,0.9444,911.5,1501,4
Battery Park City,Alphabet City,10:00 PM–8:00 AM,0.9664,732,1441,4
Battery Park City,Battery Park,4:00 PM–7:00 PM,0.7728,275,403,12
Battery Park City,Battery Park,7:00 PM–10:00 PM,0.7915,254,466,12
Battery Park City,Battery Park,11:00 AM–4:00 PM,0.7345,310,447,12
Battery Park City,Battery Park,8:00 AM–11:00 AM,0.5461,383,396,12
Battery Park City,Battery Park,10:00 PM–8:00 AM,0.6953,295,409,12
Battery Park City,Bedford,4:00 PM–7:00 PM,0.5341,2034,2089,17
Battery Park City,Bedford,7:00 PM–10:00 PM,0.9009,1598,2127,17
Battery Park City,Bedford,11:00 AM–4:00 PM,0.3803,2027,1917,17
Battery Park City,Bedford,10:00 PM–8:00 AM,0.8377,1415,1992,17
Battery Park City,Bloomingdale,4:00 PM–7:00 PM,0.7083,1941,2275,24
Battery Park City,Bloomingdale,7:00 PM–10:00 PM,0.9625,1394.5,2183,24
Battery Park City,Bloomingdale,11:00 AM–4:00 PM,0.6974,2120,2509.5,24
Battery Park City,Bloomingdale,8:00 AM–11:00 AM,0.9289,1779,2399.5,24
Battery Park City,Bloomingdale,10:00 PM–8:00 AM,0.966,1338,2384,24
Battery Park City,Boerum Hill,4:00 PM–7:00 PM,0.5015,1312,1300,25
Battery Park City,Boerum Hill,7:00 PM–10:00 PM,0.86,1052,1433,25
Battery Park City,Boerum Hill,11:00 AM–4:00 PM,0.7222,1093,1330,25
Battery Park City,Boerum Hill,8:00 AM–11:00 AM,0.8281,994,1324.5,25
Battery Park City,Boerum Hill,10:00 PM–8:00 AM,0.8686,985,1449,25
Battery Park City,Brooklyn Heights,4:00 PM–7:00 PM,0.6129,1150,1225,33
Battery Park City,Brooklyn Heights,7:00 PM–10:00 PM,0.7685,950.5,1155,33
Battery Park City,Brooklyn Heights,11:00 AM–4:00 PM,0.8401,955,1393,33
Battery Park City,Brooklyn Heights,8:00 AM–11:00 AM,0.9486,830,1441,33
Battery Park City,Brooklyn Heights,10:00 PM–8:00 AM,0.884,823,1302.5,33
Battery Park City,Brooklyn Navy Yard,4:00 PM–7:00 PM,0.3283,1617,1427,34
Battery Park City,Brooklyn Navy Yard,11:00 AM–4:00 PM,0.6901,1285,1745,34
Battery Park City,Brooklyn Navy Yard,10:00 PM–8:00 AM,0.7783,1042,1260,34
Battery Park City,Bushwick South,4:00 PM–7:00 PM,0.4214,2182,1976.5,37
Battery Park City,Bushwick South,7:00 PM–10:00 PM,0.7249,1795,2035,37
Battery Park City,Carroll Gardens,4:00 PM–7:00 PM,0.8777,891.5,1499,40
Battery Park City,Carroll Gardens,7:00 PM–10:00 PM,0.9221,910,1429.5,40
Battery Park City,Carroll Gardens,11:00 AM–4:00 PM,0.9461,861,1637,40
Battery Park City,Central Park,4:00 PM–7:00 PM,0.7204,1847,2194,43
Battery Park City,Central Park,7:00 PM–10:00 PM,0.9351,1429,2167,43
Battery Park City,Central Park,11:00 AM–4:00 PM,0.5738,2054,2227.5,43
Battery Park City,Central Park,8:00 AM–11:00 AM,0.6745,2026,2233,43
Battery Park City,Central Park,10:00 PM–8:00 AM,0.8545,1480,1941.5,43
Battery Park City,Chinatown,4:00 PM–7:00 PM,0.5701,746,762,45
Battery Park City,Chinatown,7:00 PM–10:00 PM,0.5995,638,712,45
Battery Park City,Chinatown,11:00 AM–4:00 PM,0.4763,791,753,45
Battery Park City,Chinatown,8:00 AM–11:00 AM,0.5027,775,780,45
Battery Park City,Chinatown,10:00 PM–8:00 AM,0.733,611,834.5,45
Battery Park City,Clinton East,4:00 PM–7:00 PM,0.6649,1349,1561,48
Battery Park City,Clinton East,7:00 PM–10:00 PM,0.9204,1006,1612.5,48
Battery Park City,Clinton East,11:00 AM–4:00 PM,0.5166,1610,1647,48
Battery Park City,Clinton East,8:00 AM–11:00 AM,0.6726,1506,1728,48
Battery Park City,Clinton East,10:00 PM–8:00 AM,0.9437,926,1583.5,48
Battery Park City,Clinton Hill,4:00 PM–7:00 PM,0.5777,1777.5,1853,49
Battery Park City,Clinton Hill,7:00 PM–10:00 PM,0.9103,1429.5,2035.5,49
Battery Park City,Clinton Hill,11:00 AM–4:00 PM,0.7923,1575.5,1970,49
Battery Park City,Clinton Hill,10:00 PM–8:00 AM,0.8656,1352.5,1750,49
Battery Park City,Clinton West,4:00 PM–7:00 PM,0.7441,1158,1466,50
Battery Park City,Clinton West,7:00 PM–10:00 PM,0.9437,899,1479.5,50
Battery Park City,Clinton West,11:00 AM–4:00 PM,0.5656,1472,1569,50
Battery Park City,Clinton West,8:00 AM–11:00 AM,0.6879,1273,1468,50
Battery Park City,Clinton West,10:00 PM–8:00 AM,0.9436,879,1545,50
Battery Park City,Cobble Hill,4:00 PM–7:00 PM,0.8713,932,1531,52
Battery Park City,Cobble Hill,7:00 PM–10:00 PM,0.9347,970,1928,52
Battery Park City,Cobble Hill,11:00 AM–4:00 PM,0.9506,987,1827,52
Battery Park City,Cobble Hill,10:00 PM–8:00 AM,0.9274,927.5,1674,52
Battery Park City,Columbia Street,4:00 PM–7:00 PM,0.8835,932,1623.5,54
Battery Park City,Columbia Street,7:00 PM–10:00 PM,0.9214,945,1752.5,54
Battery Park City,Crown Heights North,4:00 PM–7:00 PM,0.5086,2275.5,2299,61
Battery Park City,Crown Heights North,11:00 AM–4:00 PM,0.5951,2085,2216,61
Battery Park City,Downtown Brooklyn/MetroTech,4:00 PM–7:00 PM,0.4882,1262,1244,65
Battery Park City,Downtown Brooklyn/MetroTech,7:00 PM–10:00 PM,0.7861,1000.5,1305,65
Battery Park City,Downtown Brooklyn/MetroTech,11:00 AM–4:00 PM,0.7857,974,1322,65
Battery Park City,Downtown Brooklyn/MetroTech,8:00 AM–11:00 AM,0.8725,870,1219,65
Battery Park City,Downtown Brooklyn/MetroTech,10:00 PM–8:00 AM,0.8079,905,1265,65
Battery Park City,DUMBO/Vinegar Hill,4:00 PM–7:00 PM,0.5861,1151,1192.5,66
Battery Park City,DUMBO/Vinegar Hill,7:00 PM–10:00 PM,0.8644,929,1391,66
Battery Park City,DUMBO/Vinegar Hill,11:00 AM–4:00 PM,0.917,922,1395,66
Battery Park City,DUMBO/Vinegar Hill,8:00 AM–11:00 AM,0.9349,762.5,1223,66
Battery Park City,DUMBO/Vinegar Hill,10:00 PM–8:00 AM,0.8513,821,1157.5,66
Battery Park City,East Chelsea,4:00 PM–7:00 PM,0.7592,818,1112,68
Battery Park City,East Chelsea,7:00 PM–10:00 PM,0.8802,684,1084,68
Battery Park City,East Chelsea,11:00 AM–4:00 PM,0.6365,940,1133,68
Battery Park City,East Chelsea,8:00 AM–11:00 AM,0.7897,780,1147,68
Battery Park City,East Chelsea,10:00 PM–8:00 AM,0.9087,643,1015.5,68
Battery Park City,East Harlem South,4:00 PM–7:00 PM,0.9134,2051.5,3109,75
Battery Park City,East Harlem South,11:00 AM–4:00 PM,0.9156,1926,3021,75
Battery Park City,East Village,4:00 PM–7:00 PM,0.76,1022,1244,79
Battery Park City,East Village,7:00 PM–10:00 PM,0.8433,929,1311,79
Battery Park City,East Village,11:00 AM–4:00 PM,0.7601,1046,1331,79
Battery Park City,East Village,8:00 AM–11:00 AM,0.6989,1088,1241,79
Battery Park City,East Village,10:00 PM–8:00 AM,0.8475,868,1225,79
Battery Park City,East Williamsburg,4:00 PM–7:00 PM,0.6923,1645.5,1854,80
Battery Park City,East Williamsburg,7:00 PM–10:00 PM,0.9555,1360.5,2184,80
Battery Park City,East Williamsburg,11:00 AM–4:00 PM,0.5998,1738,1916,80
Battery Park City,East Williamsburg,10:00 PM–8:00 AM,0.9625,1308,2260,80
Battery Park City,Financial District North,4:00 PM–7:00 PM,0.5469,437,464,87
Battery Park City,Financial District North,7:00 PM–10:00 PM,0.5832,427,461,87
Battery Park City,Financial District North,11:00 AM–4:00 PM,0.5124,488,497,87
Battery Park City,Financial District North,8:00 AM–11:00 AM,0.3162,589,448,87
Battery Park City,Financial District North,10:00 PM–8:00 AM,0.512,430,436,87
Battery Park City,Financial District South,4:00 PM–7:00 PM,0.5137,410,402,88
Battery Park City,Financial District South,7:00 PM–10:00 PM,0.6299,387.5,450,88
Battery Park City,Financial District South,11:00 AM–4:00 PM,0.4624,460,430,88
Battery Park City,Financial District South,8:00 AM–11:00 AM,0.2874,488,366,88
Battery Park City,Financial District South,10:00 PM–8:00 AM,0.5984,367,412,88
Battery Park City,Flatiron,4:00 PM–7:00 PM,0.7947,919.5,1185,90
Battery Park City,Flatiron,7:00 PM–10:00 PM,0.8989,776,1160,90
Battery Park City,Flatiron,11:00 AM–4:00 PM,0.7144,1004,1240.5,90
Battery Park City,Flatiron,8:00 AM–11:00 AM,0.7302,937,1171,90
Battery Park City,Flatiron,10:00 PM–8:00 AM,0.9455,711,1207,90
Battery Park City,Fort Greene,4:00 PM–7:00 PM,0.4936,1650.5,1593.5,97
Battery Park City,Fort Greene,7:00 PM–10:00 PM,0.8634,1277,1682,97
Battery Park City,Fort Greene,11:00 AM–4:00 PM,0.7703,1435,1884,97
Battery Park City,Fort Greene,8:00 AM–11:00 AM,0.8188,1312,1625.5,97
Battery Park City,Fort Greene,10:00 PM–8:00 AM,0.7924,1132.5,1465,97
Battery Park City,Garment District,4:00 PM–7:00 PM,0.708,1430,1718,100
Battery Park City,Garment District,7:00 PM–10:00 PM,0.9328,1055,1693,100
Battery Park City,Garment District,11:00 AM–4:00 PM,0.525,1608,1689,100
Battery Park City,Garment District,8:00 AM–11:00 AM,0.5531,1554,1616,100
Battery Park City,Garment District,10:00 PM–8:00 AM,0.948,945.5,1607,100
Battery Park City,Gowanus,4:00 PM–7:00 PM,0.7736,1411.5,1839,106
Battery Park City,Gowanus,7:00 PM–10:00 PM,0.9365,1058,2095,106
Battery Park City,Gramercy,4:00 PM–7:00 PM,0.6216,1189,1309.5,107
Battery Park City,Gramercy,7:00 PM–10:00 PM,0.8533,1001,1358,107
Battery Park City,Gramercy,11:00 AM–4:00 PM,0.7131,1272,1597,107
Battery Park City,Gramercy,8:00 AM–11:00 AM,0.6425,1364.5,1551.5,107
Battery Park City,Gramercy,10:00 PM–8:00 AM,0.8903,951,1460,107
Battery Park City,Greenpoint,4:00 PM–7:00 PM,0.7432,1852,2228,112
Battery Park City,Greenpoint,7:00 PM–10:00 PM,0.945,1530,2187,112
Battery Park City,Greenpoint,11:00 AM–4:00 PM,0.8801,1730.5,2595.5,112
Battery Park City,Greenpoint,10:00 PM–8:00 AM,0.8398,1429,1813,112
Battery Park City,Greenwich Village North,4:00 PM–7:00 PM,0.561,953,1010,113
Battery Park City,Greenwich Village North,7:00 PM–10:00 PM,0.7276,824,1033.5,113
Battery Park City,Greenwich Village North,11:00 AM–4:00 PM,0.6182,984,1080,113
Battery Park City,Greenwich Village North,8:00 AM–11:00 AM,0.659,968,1085.5,113
Battery Park City,Greenwich Village North,10:00 PM–8:00 AM,0.845,725,1035,113
Battery Park City,Greenwich Village South,4:00 PM–7:00 PM,0.4716,911,891,114
Battery Park City,Greenwich Village South,7:00 PM–10:00 PM,0.7699,718,954,114
Battery Park City,Greenwich Village South,11:00 AM–4:00 PM,0.6004,842,928,114
Battery Park City,Greenwich Village South,8:00 AM–11:00 AM,0.5154,828,810,114
Battery Park City,Greenwich Village South,10:00 PM–8:00 AM,0.8919,622,1010,114
Battery Park City,Hudson Sq,4:00 PM–7:00 PM,0.4931,550,554,125
Battery Park City,Hudson Sq,7:00 PM–10:00 PM,0.6213,457,558,125
Battery Park City,Hudson Sq,11:00 AM–4:00 PM,0.5961,493,568,125
Battery Park City,Hudson Sq,8:00 AM–11:00 AM,0.5829,479,529,125
Battery Park City,Hudson Sq,10:00 PM–8:00 AM,0.7276,413,570,125
Battery Park City,Kips Bay,4:00 PM–7:00 PM,0.8777,1102,1666.5,137
Battery Park City,Kips Bay,7:00 PM–10:00 PM,0.9823,919,1918,137
Battery Park City,Kips Bay,11:00 AM–4:00 PM,0.8914,1178,1801,137
Battery Park City,Kips Bay,8:00 AM–11:00 AM,0.8491,1297,1692,137
Battery Park City,Kips Bay,10:00 PM–8:00 AM,0.9674,953,1880,137
Battery Park City,Lenox Hill East,4:00 PM–7:00 PM,0.8564,1573,2375,140
Battery Park City,Lenox Hill East,7:00 PM–10:00 PM,0.986,1045,2544.5,140
Battery Park City,Lenox Hill East,11:00 AM–4:00 PM,0.8599,1475,2213,140
Battery Park City,Lenox Hill West,4:00 PM–7:00 PM,0.8122,1704,2313,141
Battery Park City,Lenox Hill West,7:00 PM–10:00 PM,0.9746,1129,2315.5,141
Battery Park City,Lenox Hill West,11:00 AM–4:00 PM,0.8625,1661,2442,141
